765,0.47,0.504,0.499,0.506,0.473,0.522,0.51,0.511,0.484,0.461,0.481,0.48,0.492,0.491,0.496,0.508,0.5,0.493,0.485,0.454,0.471,0.407,0.42,0.45,0.378,0.378,0.393,0.374,0.374,0.371,0.372,0.375,0.379,0.37,0.372,0.37,3022,3143,3220,5299,5222,5576,12460,14292,12694,17001,18814,20270,24421,24460,26247,31880,32334,31435,33919,32868,32052,41029,40783,41546,46994,47432,48081,42978,42653,43999,36625,32341,35946,30949,31994,30598
780,0.473,0.508,0.503,0.509,0.476,0.526,0.514,0.514,0.487,0.464,0.484,0.483,0.495,0.494,0.5,0.512,0.504,0.497,0.488,0.458,0.474,0.409,0.423,0.452,0.379,0.38,0.394,0.374,0.374,0.372,0.372,0.377,0.379,0.372,0.376,0.371,3050,3172,3245,5374,5290,5653,12684,14593,12927,17204,19063,20588,24696,24766,26585,32352,32852,31943,34308,33308,32442,41464,41223,41929,47315,47839,48440,43359,42985,44179,36705,32359,36057,30945,32039,30558
795,0.476,0.511,0.507,0.514,0.479,0.528,0.518,0.517,0.491,0.467,0.487,0.486,0.498,0.497,0.503,0.515,0.508,0.5,0.491,0.462,0.478,0.411,0.426,0.455,0.38,0.381,0.394,0.375,0.374,0.372,0.371,0.377,0.378,0.372,0.378,0.374,3069,3199,3271,5447,5371,5747,12872,14872,13167,17422,19318,20954,25022,25051,26907,32860,33390,32390,34826,33756,32823,41956,41560,42413,47735,48231,48828,43622,43369,44431,36792,32437,36120,30938,31970,30556
810,0.478,0.515,0.51,0.517,0.482,0.532,0.522,0.52,0.494,0.47,0.491,0.489,0.5,0.501,0.506,0.52,0.513,0.504,0.494,0.466,0.482,0.414,0.428,0.458,0.382,0.383,0.396,0.376,0.375,0.372,0.373,0.378,0.378,0.378,0.378,0.377,3088,3223,3297,5529,5445,5833,13066,15167,13398,17698,19605,21312,25360,25384,27276,33299,33849,32830,35260,34212,33273,42375,41912,42843,48083,48511,49180,43905,43782,44774,36895,32421,36105,30900,31964,30548
825,0.481,0.518,0.513,0.521,0.484,0.535,0.525,0.524,0.496,0.473,0.494,0.493,0.502,0.504,0.51,0.523,0.517,0.507,0.497,0.47,0.485,0.417,0.432,0.46,0.383,0.385,0.397,0.376,0.376,0.372,0.372,0.379,0.378,0.382,0.377,0.378,3113,3250,3323,5611,5522,5920,13291,15477,13634,17961,19867,21701,25656,25694,27658,33783,34401,33333,35692,34660,33792,42777,42458,43369,48511,48984,49569,44179,39878,45014,36969,32494,36223,30872,31918,30501
840,0.484,0.522,0.517,0.524,0.488,0.539,0.529,0.528,0.5,0.476,0.498,0.497,0.506,0.508,0.514,0.528,0.521,0.511,0.5,0.474,0.489,0.42,0.435,0.463,0.385,0.388,0.398,0.377,0.377,0.372,0.373,0.379,0.378,0.382,0.376,0.378,3136,3276,3349,5690,5590,6021,13486,15786,13902,18266,20123,22068,25965,26015,28086,34282,34896,33827,36137,35063,34402,43252,42937,43950,48815,49364,49999,44481,44026,45220,37100,32546,36318,30843,31899,30450
855,0.486,0.525,0.52,0.527,0.49,0.541,0.533,0.531,0.503,0.478,0.501,0.499,0.508,0.511,0.516,0.532,0.525,0.514,0.503,0.477,0.493,0.423,0.438,0.465,0.386,0.39,0.4,0.378,0.378,0.372,0.373,0.38,0.378,0.38,0.376,0.379,3156,3313,3378,5771,5678,6117,13712,16090,14176,18573,20433,22459,26280,26444,28583,34789,35462,34222,36668,35506,35002,43726,43488,44449,49150,49768,50416,44784,44583,45534,37295,32603,36459,30790,31931,30457
870,0.489,0.528,0.523,0.53,0.493,0.544,0.537,0.534,0.506,0.481,0.504,0.502,0.511,0.514,0.519,0.536,0.529,0.518,0.506,0.481,0.496,0.426,0.44,0.468,0.388,0.392,0.4,0.379,0.378,0.373,0.374,0.381,0.379,0.379,0.375,0.379,3183,3335,3397,5863,5763,6209,13956,16422,14421,18913,20708,22857,26665,26895,29057,35281,35974,34768,37144,35961,35597,44145,44034,45067,49541,50123,50767,45055,44972,45852,37425,32634,36606,30716,31909,30470
885,0.491,0.53,0.526,0.532,0.496,0.547,0.54,0.537,0.508,0.484,0.507,0.506,0.514,0.516,0.523,0.541,0.533,0.521,0.51,0.485,0.499,0.429,0.443,0.47,0.39,0.394,0.403,0.38,0.379,0.374,0.375,0.381,0.379,0.379,0.376,0.379,3201,3371,3436,5955,5856,6307,14175,16759,14709,19247,21031,23297,27006,27339,29597,35797,36476,35225,37607,36464,36225,44568,44580,45494,49888,50484,51233,45429,45248,46079,37608,32652,36732,30708,31918,30466
900,0.494,0.533,0.529,0.535,0.498,0.549,0.543,0.541,0.511,0.486,0.511,0.509,0.517,0.52,0.525,0.545,0.537,0.525,0.513,0.489,0.503,0.431,0.446,0.472,0.392,0.396,0.404,0.381,0.38,0.374,0.375,0.381,0.379,0.378,0.375,0.378,3226,3390,3464,6043,5942,6396,14427,17077,14973,19578,21338,23693,27282,27803,30117,36328,36980,35751,37981,36925,36836,45026,45048,46069,50198,50765,51528,45726,45351,46341,37718,32635,36863,30679,31901,30435
